brain.1	fetal.brain.1	bg1	bg2
1513_at	236.391394178972	128.4915744442	0	0
1514_g_at	39.5679698317657	112.861439920417	0	0
1515_at	457.548682991374	364.594748784995	0	0
1516_g_at	812.75041718956	655.783319182308	0	0
1517_at	93.3623965551639	104.533560420043	0	0
1518_at	26.5878394833094	34.858496376425	0	0
1519_at	761.710761889175	426.156427768645	0	0
152_f_at	30.7660594959312	51.3176361609404	0	0
1520_s_at	73.3048420973406	95.4260096129279	0	0
1521_at	1673.06367704379	991.14315897316	0	0
1522_at	34.5906590445213	37.6246614489917	0	0
1523_g_at	421.36614053572	393.482977807053	0	0
1524_at	526.846450645225	677.051545280364	0	0
1525_s_at	23.0491760540778	17.4043144495495	0	0
1526_i_at	34.6308288887817	19.7610172452064	0	0
1527_s_at	464.597461347026	323.660642813332	0	0
1528_at	35.4377888980304	47.4966343314158	0	0
1529_at	415.565228982078	1313.06617366604	0	0
153_f_at	174.203219369713	59.7109162755917	0	0
1530_g_at	100.739370243382	442.231919135958	0	0
1531_at	79.0775222250554	195.736781797829	0	0
1532_g_at	334.443807172352	769.178240689622	0	0
1533_at	91.5915379203496	135.877254526585	0	0
1534_at	64.0707732723148	155.302735537756	0	0
1535_at	262.364965572091	835.764613852657	0	0
1536_at	17.834197962152	10.4010091244019	0	0
1537_at	190.689138447434	234.938783412547	0	0
1538_s_at	14.2136636254765	15.9808644008821	0	0
1539_at	23.8917696369413	201.554198934999	0	0
154_at	10.0130059660389	12.6590884325166	0	0
1540_f_at	117.20986705977	150.541234275562	0	0
1541_f_at	151.54350154388	49.1674729486492	0	0
1542_at	425.767854991203	828.3745824834	0	0
1543_at	16.8459919397623	20.1078301129092	0	0
1544_at	43.6713341462834	63.4696199858233	0	0
1545_g_at	60.0186995713813	86.880936879972	0	0
1546_at	36.9585494071334	41.9467898646797	0	0
1547_at	197.573173001534	111.920820801074	0	0
1548_s_at	58.8457361396184	87.3331980346355	0	0
1549_s_at	20.6478721744279	38.7541825473848	0	0
155_s_at	878.351841976404	1231.29858077206	0	0
1550_at	847.264175569162	394.798769337438	0	0
1551_g_at	1672.88694519721	1525.59754234061	0	0
1552_i_at	96.4561778231738	281.043611840402	0	0
1553_r_at	452.755910582503	321.617412911941	0	0
1554_f_at	157.857004482048	180.850042530736	0	0
1555_f_at	73.9241196819265	106.374617427217	0	0
1556_at	471.464843622946	932.353578144672	0	0
1557_at	424.646641014076	248.100586268864	0	0
1558_g_at	819.399785021433	278.860643743969	0	0
1559_at	72.5082780502397	61.6027352164704	0	0
156_s_at	278.062484588434	333.729229755755	0	0
1560_g_at	19.550152727881	201.98467668959	0	0
1561_at	622.968871420446	422.62890715142	0	0
1562_g_at	1719.24664310744	1427.83150789647	0	0
1563_s_at	498.551295100062	589.045601679024	0	0
1564_at	1185.6391913611	1569.37203918701	0	0
1565_s_at	1375.53068652249	862.261609088274	0	0
1566_at	513.259931530198	1157.03691770065	0	0
1567_at	212.510016769564	280.526937798419	0	0
1568_s_at	58.9397595495353	126.503813214838	0	0
1569_r_at	642.767104881826	743.339687213639	0	0
157_at	27.0990899388768	14.4969395875632	0	0
1570_f_at	9.1981136404	19.9861108526276	0	0
1571_f_at	9.97076150380405	39.5614117992562	0	0
1572_s_at	195.316900204849	257.975677210182	0	0
1573_at	112.85530875466	143.639389250405	0	0
1574_s_at	120.702672336137	181.987373254916	0	0
1575_at	255.534869045517	174.864156813898	0	0
1576_g_at	29.163677749961	27.5606806181164	0	0
1577_at	35.2521913850503	29.5809045993943	0	0
1578_g_at	75.859206070523	84.1827049412467	0	0
1579_at	139.372364922156	120.153509020443	0	0
158_at	35.3970526730669	38.2996028016054	0	0
1580_f_at	14.7757283770212	19.5207851482032	0	0
1581_s_at	76.4323080904826	472.10554724966	0	0
1582_at	163.672058578037	156.444699591474	0	0
1583_at	316.412609934303	157.30501477339	0	0
1584_at	57.6492383571854	74.701195351331	0	0
1585_at	302.900655671888	87.3396772743591	0	0
1586_at	71.0112564446656	393.275866680059	0	0
1587_at	91.7289661506295	109.230724621657	0	0
1588_at	154.442336672022	144.620279277523	0	0
1589_s_at	135.417058548805	268.861944628025	0	0
159_at	11.4339584066807	20.2428801688194	0	0
1590_s_at	1636.45538099506	727.99650524184	0	0
1591_s_at	306.167513834337	633.949377289754	0	0
1592_at	93.4328904323011	269.75293604103	0	0
1593_at	53.0038388876406	73.3251397540036	0	0
1594_at	554.251971759447	582.397358989601	0	0
1595_at	155.028407992655	326.827630415885	0	0
1596_g_at	271.684188380787	142.842189520938	0	0
1597_at	770.538814820434	316.600894155208	0	0
1598_g_at	3148.46201538775	1817.13087427686	0	0
1599_at	15.8429563905681	14.6599735180632	0	0
160_at	589.490227550158	697.235575134457	0	0
1600_at	93.4250911959516	163.857901435846	0	0
1601_s_at	35.4836612042391	48.5998751146013	0	0
1602_at	348.748650463073	405.810301672906	0	0
1603_g_at	365.547230049426	609.93375625225	0	0
1604_at	34.2382573021765	18.7927214590783	0	0
1605_g_at	45.051910647912	438.154244552705	0	0
1606_at	1406.40741318867	1060.83834457355	0	0
1607_at	43.0717114308784	26.0711556883301	0	0
1608_at	75.5485415553015	124.00593976992	0	0
1609_g_at	242.338374791027	321.197620805486	0	0
161_at	78.7329695328759	55.5987344795561	0	0
1610_s_at	20.8544471128194	37.4015435282746	0	0
1611_s_at	17.1168688960823	15.0246100965442	0	0
1612_s_at	16331.1777586557	10649.821094924	0	0
1613_s_at	130.763803649337	132.115668239787	0	0
1614_s_at	96.3603859968255	216.805471197445	0	0
1615_at	158.235296477415	521.709826211084	0	0
1616_at	526.769205849025	1195.669597249	0	0
1617_at	38.620105483462	39.7117696118884	0	0
1618_at	10.5208674148922	5.79909663529811	0	0
1619_g_at	35.8823974939312	26.082175757761	0	0
162_at	16502.58354736	6029.10198329474	0	0
1620_at	33.9853643646821	35.639519599942	0	0
1621_at	26.5203827561078	30.8304481158782	0	0
1622_at	91.0127260396261	186.799954894864	0	0
1623_s_at	142.715677687141	132.184202193606	0	0
1624_at	492.699125948249	1098.73238648086	0	0
1625_at	59.078013758447	26.8332161774937	0	0
1626_at	253.940835640726	71.2091498079897	0	0
1627_at	1271.51480949371	1064.20075682131	0	0
1628_at	28.1010378991087	36.5083360714788	0	0
1629_s_at	184.070821520481	749.687676520139	0	0
163_at	781.450098722435	778.671954324475	0	0
1630_s_at	57.11068574743	179.76677921852	0	0
1631_at	45.0414539291466	58.2139105564546	0	0
1632_at	73.757073538897	87.484661276566	0	0
1633_g_at	676.353789613447	557.021374901146	0	0
1634_s_at	27.7639474543861	17.1665064108498	0	0
1635_at	619.536636875846	950.781460043456	0	0
1636_g_at	1342.72999071873	1623.20835898804	0	0
1637_at	130.484736658133	52.1710647682527	0	0
1638_at	60.5441345575176	129.404271142585	0	0
1639_s_at	119.213205794007	87.152769552876	0	0
164_at	272.327883637948	435.905869182717	0	0
1640_at	775.614301607152	888.978662812755	0	0
1641_s_at	2493.85812004418	1633.71083856158	0	0
1642_at	569.921625371122	933.73515919465	0	0
1643_g_at	535.227263860038	1634.07165185469	0	0
1644_at	681.322119301008	761.150280477921	0	0
1645_at	48.3858367528011	75.516818562246	0	0
1646_at	53.6057712409943	180.641046135177	0	0
1647_at	170.128324649976	283.978596317823	0	0
1648_at	98.0588856538064	61.7484434634171	0	0
1649_at	436.089355465594	242.839052179071	0	0
165_g_at	16.1547680400375	15.7604918538962	0	0
1650_g_at	514.776753867876	198.57392209465	0	0
1651_at	65.7806820421626	278.226320192372	0	0
1652_at	56.9602426886154	225.755736028327	0	0
1653_at	9338.55393407025	17531.4177143493	0	0
1654_at	43.0650666273078	46.8865882737107	0	0
1655_s_at	14.4148346633979	19.7943473955144	0	0
1656_s_at	66.8847394820375	41.7666359618209	0	0
1657_at	126.502013971579	176.144344793798	0	0
1658_g_at	282.340607081392	236.055822748467	0	0
1659_s_at	1625.70336898581	1459.82230885136	0	0
166_at	80.2876335277794	99.5426760149943	0	0
1660_at	525.339210196967	814.765377146316	0	0
1661_i_at	265.796094631045	437.769886758888	0	0
1662_r_at	448.437305330388	1456.35368027149	0	0
1663_at	317.156713846381	703.114644059427	0	0
1664_at	786.578555355924	927.331684507245	0	0
1665_s_at	38.0559591636002	42.1948858814343	0	0
1666_at	132.321913639251	104.402127857919	0	0
1667_s_at	152.959879846261	146.989083465118	0	0
1668_s_at	267.232418943915	936.704361769828	0	0
1669_at	37.388349786358	153.629549376704	0	0
167_at	538.500178752728	722.275351476615	0	0
1670_at	32.5708336175996	144.985690185255	0	0
1671_s_at	150.632443430703	427.448684407936	0	0
1672_f_at	11.6763778114771	9.98939064607713	0	0
1673_at	384.861242257964	401.015354649652	0	0
1674_at	153.062604049075	442.480204345145	0	0
1675_at	803.883051486197	1373.03651284296	0	0
1676_s_at	6877.34826464293	15139.1271740071	0	0
1677_at	64.791258120222	159.841366780123	0	0
1678_g_at	12.8859587288628	45.7643994867847	0	0
1679_at	86.9965370601642	126.240735141776	0	0
168_at	161.111530996751	51.2292979855799	0	0
1680_at	70.8616747963751	421.34205384574	0	0
1681_at	370.574181629587	461.111440796263	0	0
1682_s_at	42.7151243942398	33.7295087506708	0	0
1683_at	352.378939216823	460.649322491723	0	0
1684_s_at	233.020436941101	246.456971181463	0	0
1685_at	360.460895219341	237.251733750689	0	0
1686_g_at	1195.74230025497	1036.80924788195	0	0
1687_s_at	59.7351398967011	41.5218960348442	0	0
1688_s_at	269.1614012881	259.731239854777	0	0
1689_at	235.345713721178	350.489480709046	0	0
169_at	38.3049331299061	49.1071864212521	0	0
1690_at	30.951214595741	92.1936573919826	0	0
1691_at	73.7880537473353	189.679613978182	0	0
1692_s_at	554.910822491548	457.047327394085	0	0
1693_s_at	148.000399574271	48.9329343306228	0	0
1694_s_at	49.871539254952	65.6910912092711	0	0
1695_at	3058.30936708412	1445.30462018003	0	0
1696_at	479.502364108145	552.85048982459	0	0
1697_s_at	33.8473147060951	46.9656023101403	0	0
1698_g_at	414.315061082374	264.913753890182	0	0
1699_at	30.3056111433697	34.1428377893181	0	0
170_at	562.719696993361	674.865486279157	0	0
1700_at	295.58440559731	803.104754169256	0	0
1701_at	38.8753514608275	76.5575365801518	0	0
1702_at	37.6544005543035	26.4108761142686	0	0
1703_g_at	518.558154474459	496.679190371564	0	0
1704_at	368.408471094848	652.548592952865	0	0
1705_s_at	55.6843499317868	45.437370099409	0	0
1706_at	704.465629999764	747.048300898726	0	0
1707_g_at	674.991965766539	827.3667182301	0	0
1708_at	1414.92291348087	859.112659236324	0	0
1709_g_at	1776.93509509492	959.233576297868	0	0
171_at	1308.89949086093	1215.80534534105	0	0
1710_s_at	35.7711364821838	294.263212654472	0	0
1711_at	734.390687634137	1227.75255093001	0	0
1712_s_at	160.093440061267	243.670089692076	0	0
1713_s_at	24.0849274614953	12.2896245017236	0	0
1714_at	145.170003676087	254.485748478874	0	0
1715_at	112.996757118183	103.666877855552	0	0
1716_at	47.8945302409466	93.0417820153223	0	0
1717_s_at	34.7655960224786	127.681552089641	0	0
1718_at	3777.52661876415	3878.03027469888	0	0
1719_at	282.528206126929	327.874519662677	0	0
172_at	634.179169260994	345.510019549406	0	0
1720_at	25.1580099053336	11.1175261027962	0	0
1721_g_at	52.5788157803309	48.5883901371479	0	0
1722_at	127.082436402454	211.594117580623	0	0
1723_g_at	214.456964860331	116.083247441454	0	0
1724_at	191.863948324661	147.947403947209	0	0
1725_s_at	324.326357153981	958.92843622978	0	0
1726_at	83.075063007438	90.9559597034182	0	0
1727_at	21.7395440794827	178.611326810606	0	0
1728_at	920.540257046878	1360.00259181985	0	0
1729_at	91.9761826431004	71.7426363059197	0	0
173_at	599.924512834178	342.294482661382	0	0
1730_s_at	91.3351540029221	363.687128371252	0	0
1731_at	429.244951993974	739.306077668861	0	0
1732_at	16.8293850945	21.5856286566876	0	0
1733_at	100.448706138732	153.539684824319	0	0
1734_at	25.9830110981298	51.1954098221509	0	0
1735_g_at	326.092744120937	560.996359206175	0	0
1736_at	381.261592699223	55.7178937883556	0	0
1737_s_at	329.560493884922	505.160344760318	0	0
1738_at	52.7435744838178	79.7958674165364	0	0
1739_at	152.241914854212	67.6197240829013	0	0
174_s_at	490.458867287863	256.591418875422	0	0
1740_g_at	279.983539509854	32.486667348175	0	0
1741_s_at	230.703217625402	833.796837677882	0	0
1742_at	390.493772514762	93.9366315289728	0	0
1743_s_at	71.9779948216655	102.582927581826	0	0
1744_at	36.1412049040858	25.4528775103075	0	0
1745_at	105.313397198423	10.5229907413503	0	0
1746_s_at	85.2392814378588	86.8940367473097	0	0
1747_at	55.0670930836157	63.811057922273	0	0
1748_s_at	238.319020838286	80.660420843965	0	0
1749_at	342.003552273905	246.39896198411	0	0
175_s_at	454.683097311362	787.96308735556	0	0
1750_at	1315.70397562235	527.826058739147	0	0
1751_g_at	2338.05617125655	831.792595976847	0	0
1752_at	159.038666481701	403.104235433427	0	0
1753_s_at	62.3381657550775	50.4255915495856	0	0
1754_at	639.374270021921	569.307255766556	0	0
1755_i_at	30.4150597802937	17.2931500389925	0	0
1756_f_at	38.6326698008539	48.7148255207329	0	0
1757_i_at	18.7844859822938	0.743444978740267	0	0
1758_r_at	0.730002973347193	0.422999699382527	0	0
1759_f_at	27.4527045448301	92.795053934239	0	0
176_at	386.695178327077	998.463992090157	0	0
1760_s_at	199.6562614004	167.514047379442	0	0
1761_at	144.488555404937	30.2264991135617	0	0
1762_at	46.9984576564672	84.81302903659	0	0
1763_at	51.2334988938577	562.069718998495	0	0
1764_s_at	282.064869373073	691.458431731295	0	0
1765_at	71.22554903923	222.735254327646	0	0
1766_g_at	57.9057255832154	217.779446277546	0	0
1767_s_at	490.986135307067	489.517553334911	0	0
1768_s_at	1070.31698202858	1181.09680907936	0	0
1769_at	611.557966580486	926.597140235779	0	0
177_at	115.350648932225	139.608245631043	0	0
1770_at	44.7501871920881	32.2691952612355	0	0
1771_s_at	291.797457052303	464.791409415316	0	0
1772_s_at	393.55353910126	346.861036388749	0	0
1773_at	215.986209906289	251.188737102071	0	0
1774_at	63.1258465275512	45.4726372184464	0	0
1775_at	80.1270092120418	237.52820468635	0	0
1776_at	31.1228403910671	46.6949424626034	0	0
1777_at	133.781129441338	161.203788590262	0	0
1778_g_at	349.836202589804	258.988473723167	0	0
1779_s_at	579.854486452775	975.61658377151	0	0
178_f_at	273.266257724108	567.339921246364	0	0
1780_at	420.110730930481	329.814219686319	0	0
1781_at	276.122732411953	581.640917025699	0	0
1782_s_at	1805.95873989253	4154.55070443796	0	0
1783_at	138.967251728831	184.341734378784	0	0
1784_s_at	195.286257624883	442.097448033692	0	0
1785_at	369.259272239136	655.306849903586	0	0
1786_at	223.413496988217	87.104363731766	0	0
1787_at	373.118617356381	180.113419791025	0	0
1788_s_at	42.4967390871447	112.805781252302	0	0
1789_at	639.845194357326	686.477747280781	0	0
179_at	1395.87659034275	1406.87734079384	0	0
1790_s_at	1237.67727657228	1292.79210311268	0	0
1791_s_at	51.5327600168211	72.4972755607474	0	0
1792_g_at	377.916131882787	687.071404076288	0	0
1793_at	216.315365813917	466.507685809183	0	0
1794_at	913.902978642693	467.092999786006	0	0
1795_g_at	1367.04472084103	695.65227041796	0	0
1796_s_at	581.116576429888	964.800268467162	0	0
1797_at	1617.9775433252	1833.82447394385	0	0
1798_at	290.586428237351	1073.44195666107	0	0
1799_at	176.238601910459	284.828071688129	0	0
180_at	384.509908884007	83.7610024218933	0	0
1800_g_at	27.8699590875844	133.609270661365	0	0
1801_at	37.5813092983803	237.615152370787	0	0
1802_s_at	138.823216005616	132.53954591946	0	0
1803_at	97.264796705322	250.352220711897	0	0
1804_at	642.906899529586	809.344617146132	0	0
1805_g_at	271.517348788962	421.962987315535	0	0
1806_at	22.7435564673954	62.264758743708	0	0
1807_g_at	66.9609407083354	100.901225229218	0	0
1808_s_at	104.00616186706	128.299720709981	0	0
1809_at	167.157469170595	362.598722196809	0	0
181_g_at	2118.12780576023	1218.33237898895	0	0
1810_s_at	242.447056188854	193.65434406856	0	0
1811_at	164.324430999002	78.1611319103626	0	0
1812_s_at	79.5596962338941	88.1350000623862	0	0
1813_at	282.387483502199	487.323297000231	0	0
1814_at	221.043600120661	99.1582829182128	0	0
1815_g_at	82.0571971377744	79.3039148981907	0	0
1816_at	49.3519998318723	252.107197057631	0	0
1817_at	4759.85580221081	3238.02416958106	0	0
1818_at	491.307010281988	388.951332081539	0	0
1819_at	788.599839052605	1563.48712690461	0	0
182_at	207.513917646245	181.211301229757	0	0
1820_g_at	534.691792667637	1801.83039864081	0	0
1821_at	36.0454645073662	37.2956559757466	0	0
1822_at	139.801667932283	107.56948012231	0	0
1823_g_at	98.562633905227	68.4730912668504	0	0
1824_s_at	223.967616304623	101.936399048809	0	0
1825_at	170.68109163978	270.532169614688	0	0
1826_at	863.687742896168	1786.33781237956	0	0
1827_s_at	987.670462590838	1358.11982961335	0	0
1828_s_at	123.762520567885	145.577579218877	0	0
1829_at	186.701591344145	156.674352708892	0	0
183_at	316.143177161684	2098.04617375209	0	0
1830_s_at	447.939273944252	266.950160938559	0	0
1831_at	33.6822459554059	40.3623480287906	0	0
1832_at	215.270810950772	206.003532654926	0	0
1833_at	55.8866777260363	154.712850252797	0	0
1834_at	30.0799617336225	21.8587149502352	0	0
1836_at	6473.11172516827	10090.8946873138	0	0
1837_at	14.3917879896561	145.533039592607	0	0
1838_g_at	67.4463306086494	76.080750075077	0	0
1839_at	1135.38082159547	1280.06397966419	0	0
184_at	160.48265013351	271.451978203519	0	0
1840_g_at	3047.72684830258	2380.60226726388	0	0
1841_s_at	216.180212922327	219.725832693064	0	0
1842_at	981.696893171454	68.3686597692735	0	0
1843_at	534.972809925947	728.470326256145	0	0
1844_s_at	1707.13809543795	755.23668538413	0	0
1845_at	296.998000675212	192.269706624937	0	0
1846_at	131.648390804744	500.428770281551	0	0
1847_s_at	145.980514783443	207.327423339703	0	0
1848_at	336.958206881967	314.969833982197	0	0
1849_s_at	23.6721286123588	175.177946838214	0	0
185_at	2088.59025381846	1850.17083726876	0	0
1850_at	151.202333069851	434.406153894265	0	0
1851_s_at	15.7199255177943	16.518592413378	0	0
1852_at	203.226252146936	244.690992745822	0	0
1853_at	25.3029338268022	20.9220857362133	0	0
1854_at	25.6281601234731	29.265769542055	0	0
1855_at	159.75257460942	441.24892755312	0	0
1856_at	18.78770778164	102.286615407057	0	0
1857_at	235.193319424794	239.457580813151	0	0
1858_at	80.5837128211891	20.1505328934237	0	0
1859_s_at	80.0584780793776	140.818894726497	0	0
186_at	132.131108229787	123.699374955279	0	0
1860_at	660.304396486689	536.339365341323	0	0
1861_at	711.121925284899	433.253730701378	0	0
1862_at	9.08921808979091	41.4096667655425	0	0
1863_s_at	108.076167266976	195.413516025737	0	0
1864_at	98.3410612080738	58.117491112439	0	0
1865_at	9.9605068043641	23.453211786434	0	0
1866_g_at	17.8104422145029	27.3531467920647	0	0
1867_at	111.452925765623	248.74042739548	0	0
1868_g_at	29.4007990509732	42.3440045567081	0	0
1869_at	45.2538418227639	112.48932626383	0	0
187_at	326.071287043821	280.484542694663	0	0
1870_at	115.548181653707	117.342706229195	0	0
1871_g_at	13.9346254042167	86.1057780593157	0	0
1872_at	6.75491823966165	15.6967305995817	0	0
1873_at	796.716041470268	533.325521239418	0	0
1874_at	878.843156400767	1093.52551829794	0	0
1875_f_at	375.938261523673	520.376637166035	0	0
1876_at	76.1445059726729	298.831703184845	0	0
1877_g_at	292.543910178716	611.292817417411	0	0
1878_g_at	1507.89483721098	869.913011903751	0	0
1879_at	63.553382912276	20.3466665463525	0	0
188_at	374.07820198925	735.274985522826	0	0
1880_at	83.9606594438723	74.2845489707137	0	0
